user_id,result,ip,user_agent,occurred_at
396,SUCCESS,210.238.220.129,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-11-24T19:45:49.443877+00:00
397,SUCCESS,116.11.166.50,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-06-18T12:05:18.443877+00:00
397,FAILED,40.201.203.154,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-09-25T09:02:54.443877+00:00
397,SUCCESS,118.70.183.39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-04-21T08:12:19.443877+00:00
398,SUCCESS,177.102.121.142,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-02-12T11:13:59.443877+00:00
398,SUCCESS,223.195.2.51,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-06-15T11:20:36.443877+00:00
398,FAILED,214.192.170.88,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-04-28T08:23:32.443877+00:00
398,FAILED,203.131.173.20,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-06-26T16:48:38.443877+00:00
399,FAILED,209.84.252.10,Mozilla/5.0 (Linux; Android 14),2025-06-28T02:17:23.443877+00:00
399,FAILED,209.91.237.3,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-04-08T02:36:19.443877+00:00
399,FAILED,103.93.27.225,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-07-03T00:51:28.443877+00:00
400,FAILED,194.47.156.27,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-10-09T22:09:14.444376+00:00
400,FAILED,51.174.123.118,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-09-15T19:43:18.444376+00:00
401,FAILED,213.134.110.125,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-03-29T08:40:23.444376+00:00
401,FAILED,58.112.115.151,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-03-16T21:28:50.444376+00:00
401,FAILED,199.111.191.2,Mozilla/5.0 (Linux; Android 14),2025-09-13T22:57:59.444376+00:00
401,SUCCESS,137.31.55.44,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-04-22T19:04:00.444376+00:00
402,SUCCESS,136.29.63.205,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-09-11T11:48:13.444376+00:00
402,SUCCESS,70.93.90.2,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-08-05T01:25:25.444376+00:00
402,FAILED,192.74.230.45,Mozilla/5.0 (Linux; Android 14),2025-10-16T15:11:32.444376+00:00
403,SUCCESS,5.22.211.15,Mozilla/5.0 (Linux; Android 14),2025-04-16T15:56:10.444376+00:00
403,FAILED,200.181.244.198,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-11-04T12:20:04.444376+00:00
403,SUCCESS,170.109.62.125,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-08-02T04:04:51.444376+00:00
403,SUCCESS,32.99.202.244,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-06-09T15:14:42.444376+00:00
404,FAILED,194.169.196.176,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2026-02-08T15:15:02.444376+00:00
404,FAILED,20.248.154.91,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-10-29T23:27:18.444876+00:00
404,SUCCESS,44.248.46.234,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-03-30T09:24:13.444876+00:00
405,SUCCESS,163.250.81.71,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-09-04T12:32:51.444876+00:00
405,SUCCESS,198.181.204.203,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-11-14T19:07:30.444876+00:00
406,FAILED,166.175.36.116,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-02-25T03:17:54.444876+00:00
407,FAILED,158.67.250.6,Mozilla/5.0 (Linux; Android 14),2025-08-04T08:58:23.444876+00:00
407,SUCCESS,49.138.200.149,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-08-01T15:25:36.444876+00:00
408,FAILED,188.69.158.41,Mozilla/5.0 (Linux; Android 14),2026-01-18T02:31:39.444876+00:00
408,FAILED,142.132.27.63,Mozilla/5.0 (Linux; Android 14),2025-03-08T03:47:54.444876+00:00
408,FAILED,39.179.148.95,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-06-06T23:47:15.444876+00:00
409,FAILED,93.34.87.174,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-05-03T19:36:25.444876+00:00
410,FAILED,205.44.206.150,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-02-13T16:46:15.444876+00:00
410,SUCCESS,202.253.227.65,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2026-02-09T20:34:04.444876+00:00
410,FAILED,27.71.200.46,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2026-01-01T09:13:31.444876+00:00
411,FAILED,198.226.0.22,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-03-23T07:05:34.445377+00:00
412,FAILED,72.67.142.84,Mozilla/5.0 (Linux; Android 14),2025-10-25T23:21:17.445377+00:00
412,SUCCESS,147.133.224.10,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-12-20T04:27:03.445377+00:00
413,SUCCESS,7.223.252.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-04-26T08:37:10.445377+00:00
413,SUCCESS,165.136.53.156,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-12-22T23:45:38.445377+00:00
414,FAILED,30.123.123.7,Mozilla/5.0 (Linux; Android 14),2025-02-23T18:43:11.445377+00:00
414,SUCCESS,192.27.86.162,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-03-30T23:52:01.445377+00:00
414,FAILED,13.20.60.51,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-05-10T20:05:07.445377+00:00
415,SUCCESS,192.152.1.246,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-10-28T01:13:15.445377+00:00
415,FAILED,167.59.83.180,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-06-15T22:40:44.445377+00:00
416,FAILED,144.92.216.232,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-10-10T01:10:23.445377+00:00
416,FAILED,6.239.54.12,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-09-18T11:19:05.445377+00:00
417,FAILED,222.151.88.44,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-04-09T14:57:37.445377+00:00
418,SUCCESS,220.247.83.56,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-11-19T14:38:30.445879+00:00
418,SUCCESS,108.91.133.129,Mozilla/5.0 (Linux; Android 14),2025-05-21T21:17:37.445879+00:00
419,FAILED,32.180.183.255,Mozilla/5.0 (Linux; Android 14),2025-06-24T04:47:08.445879+00:00
420,SUCCESS,155.170.99.246,Mozilla/5.0 (Linux; Android 14),2025-09-04T17:35:33.445879+00:00
420,FAILED,78.118.146.219,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-02-26T02:59:09.445879+00:00
421,SUCCESS,106.60.43.231,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-03-21T03:44:26.445879+00:00
421,FAILED,53.239.3.83,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-02-13T01:19:42.445879+00:00
421,SUCCESS,9.103.254.147,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-10-01T09:16:14.445879+00:00
421,SUCCESS,146.195.46.84,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-10-05T10:00:40.445879+00:00
422,FAILED,58.41.29.127,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-08-16T12:24:22.445879+00:00
422,SUCCESS,203.171.154.165,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-04-17T16:22:45.445879+00:00
422,SUCCESS,204.24.150.103,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2026-02-04T08:20:38.446377+00:00
422,FAILED,128.70.182.61,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-05-24T07:38:36.446377+00:00
423,FAILED,220.160.120.33,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-12-15T20:44:31.446377+00:00
424,FAILED,193.208.56.172,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-07-08T02:52:01.446377+00:00
424,SUCCESS,216.91.146.228,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-02-11T15:49:46.446377+00:00
425,SUCCESS,143.86.95.210,Mozilla/5.0 (Linux; Android 14),2025-11-29T00:21:57.446377+00:00
426,SUCCESS,27.88.88.46,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-02-11T07:40:35.446377+00:00
426,FAILED,82.190.243.220,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-10-15T22:11:54.446377+00:00
427,FAILED,199.154.144.228,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2026-01-19T11:41:59.446377+00:00
428,SUCCESS,138.64.142.29,Mozilla/5.0 (Linux; Android 14),2025-12-24T16:50:16.446877+00:00
429,SUCCESS,21.145.81.5,Mozilla/5.0 (Linux; Android 14),2025-06-10T12:57:09.446877+00:00
429,FAILED,203.241.171.18,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-04-12T09:21:45.446877+00:00
429,SUCCESS,197.63.254.191,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-11-24T21:41:03.446877+00:00
429,SUCCESS,58.232.161.211,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-05-16T07:09:10.446877+00:00
430,FAILED,94.219.51.236,Mozilla/5.0 (Linux; Android 14),2025-07-20T12:01:02.446877+00:00
431,FAILED,200.122.31.68,Mozilla/5.0 (Linux; Android 14),2025-06-22T16:06:41.446877+00:00
431,SUCCESS,144.228.118.177,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-09-03T21:49:46.446877+00:00
432,FAILED,17.154.106.97,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-02-28T21:58:45.446877+00:00
432,FAILED,216.1.1.13,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2026-01-11T11:46:57.446877+00:00
432,SUCCESS,222.188.102.39,Mozilla/5.0 (Linux; Android 14),2025-08-01T20:17:56.446877+00:00
432,SUCCESS,137.151.149.144,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2026-01-18T09:50:58.446877+00:00
433,SUCCESS,11.161.5.121,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2026-02-04T13:20:20.446877+00:00
433,SUCCESS,151.126.45.6,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-06-18T15:22:46.446877+00:00
434,SUCCESS,202.120.9.57,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2026-02-09T23:47:43.447377+00:00
434,SUCCESS,189.191.33.198,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-12-03T18:15:20.447377+00:00
434,SUCCESS,214.157.194.36,Mozilla/5.0 (Linux; Android 14),2025-10-01T02:46:00.447377+00:00
434,SUCCESS,197.159.151.157,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-06-26T08:23:27.447377+00:00
435,SUCCESS,195.67.9.153,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-07-02T06:14:57.447377+00:00
435,FAILED,184.118.7.202,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-06-01T03:05:16.447377+00:00
435,FAILED,83.106.46.74,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-06-30T15:17:10.447377+00:00
436,SUCCESS,217.189.83.199,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-06-13T13:04:47.447377+00:00
436,FAILED,175.174.153.22,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-11-04T14:38:22.447377+00:00
436,SUCCESS,211.151.52.210,Mozilla/5.0 (Linux; Android 14),2025-08-30T09:09:40.447377+00:00
437,SUCCESS,163.58.248.223,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2026-01-08T19:06:43.447377+00:00
437,FAILED,110.177.175.68,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-04-28T13:14:50.447377+00:00
438,FAILED,169.130.157.143,Mozilla/5.0 (Linux; Android 14),2025-02-12T06:42:16.447377+00:00
439,SUCCESS,206.136.91.165,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-08-31T13:58:25.447377+00:00
439,FAILED,191.27.116.188,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-10-06T00:09:38.447377+00:00
439,SUCCESS,26.34.237.94,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-09-11T07:18:08.447377+00:00
439,SUCCESS,22.180.182.229,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2026-01-24T07:11:19.447877+00:00
440,FAILED,187.162.244.246,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-07-13T05:35:01.447877+00:00
440,FAILED,209.8.150.71,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-12-14T07:47:09.447877+00:00
441,FAILED,166.175.239.20,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2026-01-24T12:10:55.447877+00:00
442,SUCCESS,78.147.180.162,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-03-09T22:37:11.447877+00:00
442,FAILED,218.171.228.238,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-07-23T02:59:22.447877+00:00
442,FAILED,186.134.67.252,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-06-16T04:52:37.447877+00:00
442,FAILED,219.222.152.182,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-11-20T18:00:40.447877+00:00
443,SUCCESS,221.130.235.105,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-06-17T15:30:50.447877+00:00
444,FAILED,40.103.196.205,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-08-03T22:53:05.447877+00:00
444,SUCCESS,40.181.2.210,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-12-25T13:36:17.447877+00:00
444,FAILED,88.224.23.82,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-08-19T07:18:44.447877+00:00
444,FAILED,220.4.229.120,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-06-22T09:33:27.447877+00:00
445,FAILED,222.150.96.34,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-10-07T20:59:39.448377+00:00
445,SUCCESS,94.196.57.63,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2026-01-27T18:17:16.448377+00:00
446,SUCCESS,14.158.73.7,Mozilla/5.0 (Linux; Android 14),2025-05-30T01:13:18.448377+00:00
446,SUCCESS,168.40.1.153,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-09-21T11:01:48.448377+00:00
447,FAILED,133.91.132.30,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-06-06T18:48:46.448377+00:00
447,FAILED,22.222.244.225,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-10-24T03:54:11.448377+00:00
447,FAILED,69.11.111.23,Mozilla/5.0 (Linux; Android 14),2025-06-25T08:12:37.448377+00:00
448,SUCCESS,171.247.163.234,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-11-22T18:11:06.448377+00:00
448,FAILED,172.141.226.130,Mozilla/5.0 (Linux; Android 14),2025-09-19T18:55:53.448377+00:00
448,FAILED,200.27.69.119,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2026-02-08T03:14:09.448377+00:00
448,FAILED,209.129.255.25,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-04-13T19:23:05.448377+00:00
449,FAILED,180.135.172.117,Mozilla/5.0 (Linux; Android 14),2025-09-07T09:21:27.448377+00:00
449,FAILED,54.29.199.147,Mozilla/5.0 (Linux; Android 14),2025-12-14T01:54:13.448377+00:00
449,SUCCESS,117.77.4.250,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-06-13T10:23:42.448377+00:00
449,SUCCESS,73.152.187.107,Mozilla/5.0 (Linux; Android 14),2025-06-26T20:49:27.448877+00:00
450,SUCCESS,191.43.153.22,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-11-17T17:31:44.448877+00:00
450,FAILED,140.186.169.161,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-09-28T13:49:41.448877+00:00
450,FAILED,199.110.156.38,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2026-01-30T12:17:52.448877+00:00
450,SUCCESS,194.253.149.187,Mozilla/5.0 (Linux; Android 14),2025-08-01T06:06:54.448877+00:00
451,FAILED,3.208.117.232,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-11-17T00:41:11.448877+00:00
451,FAILED,210.91.138.165,Mozilla/5.0 (Linux; Android 14),2025-04-04T03:56:41.448877+00:00
451,SUCCESS,154.142.13.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2026-02-03T16:53:47.448877+00:00
451,FAILED,183.20.27.178,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2026-01-23T16:38:50.448877+00:00
452,SUCCESS,140.199.180.66,Mozilla/5.0 (Linux; Android 14),2025-05-08T03:13:43.448877+00:00
452,FAILED,91.82.115.18,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-09-26T10:14:47.448877+00:00
452,FAILED,188.233.127.125,Mozilla/5.0 (Linux; Android 14),2025-11-14T04:06:58.448877+00:00
452,SUCCESS,33.34.159.17,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-12-11T03:22:57.448877+00:00
453,FAILED,158.217.171.31,Mozilla/5.0 (Linux; Android 14),2026-02-10T19:55:50.448877+00:00
454,FAILED,200.195.227.132,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-05-11T11:37:38.448877+00:00
454,SUCCESS,216.246.59.174,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2026-02-09T11:17:05.448877+00:00
454,FAILED,151.245.114.161,Mozilla/5.0 (Linux; Android 14),2025-04-11T15:43:13.448877+00:00
455,FAILED,128.104.54.201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-08-09T21:57:15.449377+00:00
455,FAILED,96.98.169.187,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-09-10T20:54:22.449377+00:00
455,SUCCESS,198.226.132.227,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-06-24T13:15:33.449377+00:00
455,FAILED,223.73.101.33,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2026-01-10T05:32:22.449377+00:00
456,FAILED,150.44.131.208,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-04-19T11:41:01.449377+00:00
456,FAILED,46.88.225.69,Mozilla/5.0 (Linux; Android 14),2025-07-19T22:55:55.449377+00:00
457,SUCCESS,131.200.80.134,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-07-13T03:48:52.449377+00:00
457,FAILED,194.221.191.101,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-08-14T05:36:44.449377+00:00
458,SUCCESS,216.111.36.132,Mozilla/5.0 (Linux; Android 14),2025-07-06T10:09:39.449377+00:00
458,FAILED,140.79.254.27,Mozilla/5.0 (Linux; Android 14),2025-12-01T14:46:55.449377+00:00
459,FAILED,129.230.222.225,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-08-09T17:37:35.449377+00:00
459,FAILED,167.101.89.81,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-07-26T08:31:26.449377+00:00
460,SUCCESS,22.131.150.95,Mozilla/5.0 (Linux; Android 14),2026-02-01T22:29:46.449879+00:00
460,SUCCESS,216.26.151.24,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-07-13T09:08:08.449879+00:00
460,FAILED,216.95.173.203,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-03-08T02:17:47.449879+00:00
460,SUCCESS,55.237.70.241,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-02-25T01:46:29.449879+00:00
461,FAILED,4.9.243.65,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-06-14T12:28:32.449879+00:00
461,FAILED,119.126.195.22,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-08-31T01:18:07.449879+00:00
462,SUCCESS,152.41.30.139,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2026-01-26T15:03:15.449879+00:00
462,FAILED,172.125.39.169,Mozilla/5.0 (Linux; Android 14),2026-01-09T01:56:55.449879+00:00
462,SUCCESS,65.152.17.142,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2026-01-13T22:03:31.449879+00:00
463,FAILED,58.210.231.164,Mozilla/5.0 (Linux; Android 14),2025-11-03T23:40:04.449879+00:00
464,FAILED,175.164.86.176,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-12-11T14:45:38.449879+00:00
465,SUCCESS,214.141.68.164,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-08-28T13:15:49.449879+00:00
466,SUCCESS,122.105.180.80,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-10-23T20:33:58.449879+00:00
466,FAILED,205.36.101.114,Mozilla/5.0 (Linux; Android 14),2025-05-19T03:55:08.450378+00:00
466,SUCCESS,90.21.135.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-05-01T07:55:51.450378+00:00
467,FAILED,134.28.71.246,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-09-25T21:19:32.450378+00:00
467,SUCCESS,172.130.155.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-11-13T05:50:28.450378+00:00
468,SUCCESS,214.212.196.32,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-06-06T18:23:29.450378+00:00
469,SUCCESS,201.61.62.30,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-12-05T18:23:30.450378+00:00
469,FAILED,2.0.113.179,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-03-20T18:43:40.450378+00:00
469,SUCCESS,162.83.98.170,Mozilla/5.0 (Linux; Android 14),2025-08-19T00:51:22.450378+00:00
470,SUCCESS,196.50.241.181,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-11-14T04:37:31.450378+00:00
470,FAILED,164.170.218.224,Mozilla/5.0 (Linux; Android 14),2025-10-06T00:47:44.450378+00:00
470,SUCCESS,197.228.192.115,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-09-11T15:06:14.450378+00:00
470,FAILED,169.99.83.188,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-09-22T16:31:21.450378+00:00
471,SUCCESS,184.192.237.181,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-06-05T21:15:54.450378+00:00
471,FAILED,198.119.155.28,Mozilla/5.0 (Linux; Android 14),2025-12-02T23:37:00.450378+00:00
471,SUCCESS,213.198.153.131,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-02-16T10:30:57.450378+00:00
471,FAILED,213.39.33.216,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-10-27T13:29:11.450378+00:00
472,SUCCESS,164.92.71.133,Mozilla/5.0 (Linux; Android 14),2025-05-05T10:44:17.450877+00:00
472,FAILED,121.135.63.0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-03-15T08:36:47.450877+00:00
472,FAILED,77.189.240.52,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2026-01-28T00:49:47.450877+00:00
473,FAILED,148.109.207.144,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-07-11T06:49:58.450877+00:00
473,FAILED,131.40.205.47,Mozilla/5.0 (Linux; Android 14),2025-08-09T02:24:00.450877+00:00
474,FAILED,15.20.18.51,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-11-26T14:36:40.450877+00:00
474,SUCCESS,77.12.105.22,Mozilla/5.0 (Linux; Android 14),2025-12-02T13:49:12.450877+00:00
475,FAILED,144.103.127.222,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-09-13T06:12:51.450877+00:00
476,SUCCESS,182.87.53.97,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2026-01-20T01:47:32.450877+00:00
476,FAILED,165.227.68.68,Mozilla/5.0 (Linux; Android 14),2025-05-08T14:25:23.450877+00:00
476,SUCCESS,134.147.144.69,Mozilla/5.0 (Linux; Android 14),2025-05-16T15:25:46.450877+00:00
476,FAILED,124.54.14.200,Mozilla/5.0 (Linux; Android 14),2025-07-31T12:50:33.450877+00:00
477,SUCCESS,218.118.226.133,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-06-13T21:50:59.450877+00:00
477,FAILED,194.75.129.214,Mozilla/5.0 (Linux; Android 14),2025-09-04T00:04:56.450877+00:00
477,FAILED,22.84.240.98,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-09-29T04:23:36.450877+00:00
477,SUCCESS,205.86.213.192,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2026-01-09T05:08:43.450877+00:00
478,FAILED,165.136.87.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-09-17T13:24:22.450877+00:00
478,FAILED,81.8.222.109,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-07-16T02:06:15.451377+00:00
478,FAILED,91.145.7.86,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-11-06T01:19:27.451377+00:00
478,FAILED,210.115.29.91,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2026-02-03T04:00:08.451377+00:00
479,FAILED,152.242.237.246,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-02-24T11:01:32.451377+00:00
479,SUCCESS,185.161.126.9,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-05-21T06:34:12.451377+00:00
479,FAILED,109.44.82.202,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-12-01T06:00:15.451377+00:00
480,SUCCESS,4.51.77.140,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-07-25T08:46:48.451377+00:00
